TransactionID,Status,Mode,SaleDate,Month,CustomerID,Gender,Age,AgeGroup,Category,ProductName,Region,Quantiy,UnitPrice,COGS,TotalSales
1737,Pending,Credit Card,14-11-2022,Nov,40,Female,33,Adult,Clothing,Pant,north,1,50,14,50
684,Failed,Bank Transfer,20-06-2023,Jun,54,Female,28,Adult,Clothing,Shirt,north,2,500,225,1000
878,Success,PayPal,26-10-2023,Oct,31,Female,20,Teen,Clothing,Shirt,South,1,30,11.7,30
1684,Pending,Credit Card,23-01-2023,Jan,43,Female,28,Adult,Clothing,Pant,north,2,500,200,1000
1878,Failed,Bank Transfer,24-01-2023,Jan,97,Female,20,Teen,Clothing,Pant,north,1,30,7.5,30
78,Success,PayPal,17-02-2023,Feb,68,Female,47,Adult,Clothing,Pant,west,3,500,265,1500
260,Pending,Credit Card,19-01-2023,Jan,107,Male,28,Adult,Beauty,Face Wash,east,2,30,10.5,60
455,Failed,Bank Transfer,21-11-2023,Nov,134,Male,31,Adult,Electronics,Fan,east,4,25,13.25,100
837,Success,PayPal,15-01-2023,Jan,53,Male,18,Teen,Beauty,Lip Balm,west,3,30,7.5,90
1078,Pending,Credit Card,04-05-2023,May,16,Female,47,Adult,Clothing,Sweater,west,3,500,125,1500
1260,Failed,Bank Transfer,19-07-2023,Jul,117,Male,28,Adult,Beauty,Face Wash,South,2,30,13.5,60
1455,Success,PayPal,27-08-2022,Aug,32,Male,31,Adult,Electronics,Speaker,west,4,25,13.75,100
1837,Pending,Credit Card,29-03-2023,Mar,32,Male,18,Teen,Beauty,Face Serum,north,3,30,8.1,90
45,Failed,Bank Transfer,20-03-2022,Mar,121,Female,55,Adult,Electronics,Light,north,1,30,10.5,30
449,Success,PayPal,03-01-2022,Jan,58,Male,25,Adult,Electronics,Speaker,South,4,50,26.5,200
1045,Pending,Credit Card,26-02-2022,Feb,110,Female,55,Adult,Electronics,Fan,north,1,30,9.9,30
1449,Failed,Bank Transfer,26-04-2022,Apr,12,Male,25,Adult,Electronics,Fan,South,4,50,23.5,200
904,Success,PayPal,01-04-2022,Apr,43,Male,28,Adult,Clothing,Shirt,east,1,500,160,500
1904,Pending,Credit Card,25-11-2022,Nov,117,Male,28,Adult,Clothing,Sweater,east,1,500,220,500
59,Failed,Bank Transfer,14-11-2022,Nov,61,Male,62,Senior,Clothing,Shirt,west,1,50,27,50
128,Success,PayPal,21-12-2022,Dec,77,Male,25,Adult,Beauty,Face Serum,east,1,500,180,500
186,Pending,Credit Card,31-03-2022,Mar,92,Male,20,Teen,Clothing,Pant,west,4,50,23.5,200
802,Failed,Bank Transfer,22-09-2023,Sep,57,Female,46,Adult,Beauty,Face Wash,west,1,30,9.9,30
1059,Success,PayPal,12-07-2022,Jul,89,Male,62,Senior,Clothing,Shirt,South,1,50,12.5,50
1128,Pending,Credit Card,04-01-2022,Jan,60,Male,25,Adult,Beauty,Face Wash,east,1,500,135,500
1186,Failed,Bank Transfer,10-09-2023,Sep,5,Male,20,Teen,Clothing,Sweater,South,4,50,18.5,200
1802,Success,PayPal,13-07-2022,Jul,33,Female,46,Adult,Beauty,Face Serum,east,1,30,9.6,30
75,Pending,Credit Card,15-05-2023,May,110,Male,61,Senior,Beauty,Face Wash,west,4,50,13.5,200
447,Failed,Bank Transfer,18-04-2023,Apr,37,Male,22,Teen,Beauty,Face Serum,South,4,500,245,2000
528,Success,PayPal,11-12-2023,Dec,102,Female,36,Adult,Clothing,Pant,north,2,30,9.6,60
1075,Pending,Credit Card,14-09-2022,Sep,92,Male,61,Senior,Beauty,Moisturizer,South,4,50,21.5,200
1447,Failed,Bank Transfer,30-05-2022,May,137,Male,22,Teen,Beauty,Moisturizer,north,4,500,155,2000
1528,Success,PayPal,06-07-2023,Jul,126,Female,36,Adult,Clothing,Jacket,South,2,30,12.3,60
759,Pending,Credit Card,23-05-2023,May,75,Male,49,Adult,Electronics,Speaker,east,2,50,21.5,100
870,Failed,Bank Transfer,11-04-2022,Apr,16,Female,46,Adult,Electronics,Light,east,4,30,11.1,120
1759,Success,PayPal,03-11-2022,Nov,102,Male,49,Adult,Electronics,Speaker,east,2,50,23,100
1870,Pending,Credit Card,09-11-2023,Nov,119,Female,46,Adult,Electronics,Fan,north,4,30,10.5,120
77,Failed,Bank Transfer,07-04-2022,Apr,44,Female,47,Adult,Clothing,Shirt,west,2,50,24,100
381,Success,PayPal,30-01-2022,Jan,63,Female,44,Adult,Clothing,Jacket,South,4,25,12.25,100
439,Pending,Credit Card,06-05-2022,May,42,Male,50,Adult,Clothing,Jacket,north,3,25,11.75,75
792,Failed,Bank Transfer,04-01-2023,Jan,4,Female,20,Teen,Beauty,Lip Balm,north,1,50,26.5,50
1077,Success,PayPal,16-12-2022,Dec,141,Female,47,Adult,Clothing,Jacket,west,2,50,15,100
1381,Pending,Credit Card,26-10-2022,Oct,48,Female,44,Adult,Clothing,Shirt,South,4,25,7.75,100
1439,Failed,Bank Transfer,18-11-2023,Nov,76,Male,50,Adult,Clothing,Pant,east,3,25,7.25,75
1792,Success,PayPal,26-08-2023,Aug,88,Female,20,Teen,Beauty,Lip Balm,west,1,50,26.5,50
176,Pending,Credit Card,26-05-2023,May,53,Female,43,Adult,Beauty,Moisturizer,South,2,50,25.5,100
216,Failed,Bank Transfer,04-11-2022,Nov,141,Male,62,Senior,Electronics,Light,north,2,50,26.5,100
1176,Success,PayPal,04-01-2023,Jan,34,Female,43,Adult,Beauty,Face Serum,South,2,50,21,100
1216,Pending,Credit Card,01-03-2023,Mar,23,Male,62,Senior,Electronics,Headphone,north,2,50,13,100
772,Failed,Bank Transfer,14-04-2023,Apr,25,Male,26,Adult,Electronics,Light,north,1,30,16.2,30
1772,Success,PayPal,03-02-2022,Feb,59,Male,26,Adult,Electronics,Speaker,north,1,30,13.2,30
53,Pending,Credit Card,06-01-2022,Jan,32,Male,34,Adult,Electronics,Light,north,2,50,22,100
1053,Failed,Bank Transfer,10-02-2023,Feb,40,Male,34,Adult,Electronics,Headphone,South,2,50,20.5,100
43,Success,PayPal,18-03-2023,Mar,118,Female,48,Adult,Clothing,Shirt,west,1,300,111,300
71,Pending,Credit Card,16-02-2023,Feb,32,Female,51,Adult,Beauty,Lip Balm,east,4,25,11.5,100
93,Failed,Bank Transfer,25-01-2022,Jan,148,Female,35,Adult,Beauty,Lip Balm,east,4,500,140,2000
302,Success,PayPal,09-02-2023,Feb,26,Male,57,Senior,Beauty,Lip Balm,east,2,300,135,600
551,Pending,Credit Card,21-03-2023,Mar,99,Male,45,Adult,Electronics,Headphone,west,3,300,141,900
681,Failed,Bank Transfer,04-08-2023,Aug,24,Female,43,Adult,Electronics,Fan,north,2,30,8.4,60
722,Success,PayPal,24-02-2023,Feb,25,Male,20,Teen,Beauty,Face Wash,South,3,300,162,900
728,Pending,Credit Card,02-06-2022,Jun,78,Male,51,Adult,Electronics,Light,east,3,50,18,150
829,Failed,Bank Transfer,24-03-2022,Mar,52,Male,61,Senior,Beauty,Moisturizer,west,3,30,9.6,90
955,Success,PayPal,16-01-2022,Jan,16,Male,58,Senior,Clothing,Sweater,South,1,25,12.5,25
1043,Pending,Credit Card,30-11-2023,Nov,20,Female,48,Adult,Clothing,Sweater,north,1,300,87,300
1071,Failed,Bank Transfer,21-09-2023,Sep,155,Female,51,Adult,Beauty,Lip Balm,north,4,25,6.75,100
1093,Success,PayPal,06-11-2023,Nov,87,Female,35,Adult,Beauty,Moisturizer,east,4,500,270,2000
1302,Pending,Credit Card,21-12-2022,Dec,20,Male,57,Senior,Beauty,Face Serum,west,2,300,102,600
1551,Failed,Bank Transfer,12-11-2023,Nov,84,Male,45,Adult,Electronics,Light,north,3,300,81,900
1681,Success,PayPal,09-11-2022,Nov,53,Female,43,Adult,Electronics,Light,north,2,30,11.1,60
1722,Pending,Credit Card,30-01-2022,Jan,22,Male,20,Teen,Beauty,Moisturizer,east,3,300,159,900
1728,Failed,Bank Transfer,23-05-2023,May,77,Male,51,Adult,Electronics,Headphone,west,3,50,25,150
1829,Success,PayPal,30-05-2022,May,58,Male,61,Senior,Beauty,Face Serum,west,3,30,12,90
1955,Pending,Credit Card,15-09-2022,Sep,134,Male,58,Senior,Clothing,Jacket,north,1,25,6.5,25
144,Failed,Bank Transfer,26-03-2022,Mar,119,Female,59,Senior,Beauty,Lip Balm,east,3,500,255,1500
474,Success,PayPal,08-05-2022,May,145,Female,26,Adult,Clothing,Pant,South,3,500,210,1500
1144,Pending,Credit Card,30-12-2022,Dec,148,Female,59,Senior,Beauty,Face Wash,South,3,500,125,1500
1474,Failed,Bank Transfer,15-05-2022,May,84,Female,26,Adult,Clothing,Pant,north,3,500,255,1500
603,Success,PayPal,18-04-2022,Apr,95,Female,40,Adult,Clothing,Sweater,north,3,30,14.1,90
661,Pending,Credit Card,05-08-2022,Aug,10,Female,44,Adult,Clothing,Jacket,west,4,25,7,100
1603,Failed,Bank Transfer,04-12-2023,Dec,132,Female,40,Adult,Clothing,Jacket,west,3,30,13.2,90
1661,Success,PayPal,07-07-2023,Jul,20,Female,44,Adult,Clothing,Sweater,east,4,25,6.25,100
143,Pending,Credit Card,11-02-2023,Feb,118,Female,45,Adult,Clothing,Sweater,north,1,50,27.5,50
515,Failed,Bank Transfer,13-02-2022,Feb,71,Female,49,Adult,Clothing,Shirt,South,3,300,75,900
1143,Success,PayPal,01-05-2023,May,23,Female,45,Adult,Clothing,Jacket,South,1,50,15,50
1515,Pending,Credit Card,04-02-2023,Feb,107,Female,49,Adult,Clothing,Sweater,west,3,300,135,900
304,Failed,Bank Transfer,23-03-2023,Mar,59,Female,37,Adult,Electronics,Light,west,2,30,15.6,60
676,Success,PayPal,10-07-2023,Jul,80,Male,63,Senior,Electronics,Headphone,South,3,500,205,1500
686,Pending,Credit Card,06-01-2022,Jan,68,Female,28,Adult,Electronics,Light,north,4,50,23.5,200
698,Failed,Bank Transfer,17-03-2022,Mar,116,Female,64,Senior,Electronics,Light,South,1,300,123,300
1304,Success,PayPal,26-09-2022,Sep,4,Female,37,Adult,Electronics,Headphone,east,2,30,9.3,60
1676,Pending,Credit Card,21-09-2023,Sep,91,Male,63,Senior,Electronics,Speaker,north,3,500,210,1500
1686,Failed,Bank Transfer,10-12-2023,Dec,151,Female,28,Adult,Electronics,Fan,west,4,50,26,200
1698,Success,PayPal,07-04-2022,Apr,146,Female,64,Senior,Electronics,Fan,South,1,300,105,300
709,Pending,Credit Card,22-09-2022,Sep,61,Female,19,Teen,Electronics,Speaker,east,2,500,140,1000
1709,Failed,Bank Transfer,13-09-2023,Sep,97,Female,19,Teen,Electronics,Speaker,north,2,500,185,1000
114,Success,PayPal,17-04-2022,Apr,92,Female,22,Teen,Beauty,Face Wash,east,4,25,9.25,100
359,Pending,Credit Card,15-12-2022,Dec,122,Male,50,Adult,Clothing,Pant,east,1,50,22.5,50
1114,Failed,Bank Transfer,18-08-2022,Aug,100,Female,22,Teen,Beauty,Face Serum,east,4,25,12,100
1359,Success,PayPal,17-05-2022,May,55,Male,50,Adult,Clothing,Jacket,South,1,50,19,50
773,Pending,Credit Card,14-01-2023,Jan,3,Male,25,Adult,Electronics,Headphone,west,4,500,175,2000
1773,Failed,Bank Transfer,12-12-2023,Dec,80,Male,25,Adult,Electronics,Headphone,west,4,500,165,2000
127,Success,PayPal,20-05-2023,May,40,Female,33,Adult,Clothing,Sweater,South,2,25,7.5,50
213,Pending,Credit Card,13-08-2023,Aug,113,Male,27,Adult,Beauty,Face Wash,north,3,500,275,1500
487,Failed,Bank Transfer,09-04-2023,Apr,36,Male,44,Adult,Clothing,Pant,west,4,500,235,2000
495,Success,PayPal,24-06-2022,Jun,131,Male,24,Teen,Beauty,Face Serum,west,2,30,11.7,60
605,Pending,Credit Card,19-10-2023,Oct,76,Male,37,Adult,Electronics,Speaker,west,2,500,180,1000
1127,Failed,Bank Transfer,15-03-2022,Mar,87,Female,33,Adult,Clothing,Pant,north,2,25,13,50
1213,Success,PayPal,21-06-2023,Jun,41,Male,27,Adult,Beauty,Face Wash,South,3,500,185,1500
1487,Pending,Credit Card,01-02-2023,Feb,131,Male,44,Adult,Clothing,Jacket,west,4,500,140,2000
1495,Failed,Bank Transfer,14-03-2023,Mar,113,Male,24,Teen,Beauty,Face Wash,east,2,30,16.2,60
1605,Success,PayPal,24-01-2022,Jan,2,Male,37,Adult,Electronics,Fan,South,2,500,165,1000
105,Pending,Credit Card,18-06-2023,Jun,82,Female,22,Teen,Electronics,Fan,north,1,500,230,500
299,Failed,Bank Transfer,25-01-2023,Jan,76,Male,61,Senior,Electronics,Headphone,east,2,500,230,1000
934,Success,PayPal,22-11-2022,Nov,111,Male,30,Adult,Beauty,Moisturizer,east,1,500,240,500
1105,Pending,Credit Card,12-11-2022,Nov,19,Female,22,Teen,Electronics,Light,west,1,500,270,500
1299,Failed,Bank Transfer,08-05-2022,May,11,Male,61,Senior,Electronics,Speaker,South,2,500,250,1000
1934,Success,PayPal,08-09-2022,Sep,69,Male,30,Adult,Beauty,Face Serum,South,1,500,150,500
270,Pending,Credit Card,17-12-2022,Dec,84,Male,43,Adult,Electronics,Fan,west,1,300,117,300
338,Failed,Bank Transfer,05-02-2022,Feb,44,Male,54,Adult,Beauty,Lip Balm,north,2,50,20,100
543,Success,PayPal,16-04-2022,Apr,121,Male,49,Adult,Beauty,Face Serum,west,2,300,75,600
1270,Pending,Credit Card,25-08-2022,Aug,84,Male,43,Adult,Electronics,Fan,South,1,300,108,300
1338,Failed,Bank Transfer,25-01-2022,Jan,31,Male,54,Adult,Beauty,Face Wash,South,2,50,19,100
1543,Success,PayPal,03-10-2022,Oct,73,Male,49,Adult,Beauty,Moisturizer,west,2,300,123,600
557,Pending,Credit Card,27-09-2023,Sep,155,Female,20,Teen,Beauty,Lip Balm,South,3,30,12.9,90
702,Failed,Bank Transfer,03-03-2023,Mar,66,Female,60,Senior,Clothing,Pant,west,2,300,78,600
864,Success,PayPal,31-07-2023,Jul,139,Female,51,Adult,Electronics,Fan,north,1,500,215,500
1557,Pending,Credit Card,04-08-2022,Aug,14,Female,20,Teen,Beauty,Face Serum,South,3,30,10.2,90
1702,Failed,Bank Transfer,31-07-2023,Jul,102,Female,60,Senior,Clothing,Pant,South,2,300,87,600
1864,Success,PayPal,30-04-2023,Apr,112,Female,51,Adult,Electronics,Headphone,east,1,500,190,500
254,Pending,Credit Card,14-12-2022,Dec,104,Male,41,Adult,Electronics,Fan,north,1,500,165,500
295,Failed,Bank Transfer,01-02-2022,Feb,80,Female,27,Adult,Beauty,Face Serum,west,3,300,105,900
457,Success,PayPal,28-11-2022,Nov,38,Female,58,Senior,Beauty,Face Serum,east,3,300,147,900
668,Pending,Credit Card,17-06-2022,Jun,135,Female,62,Senior,Electronics,Headphone,north,3,50,24.5,150
850,Failed,Bank Transfer,14-09-2023,Sep,58,Female,26,Adult,Beauty,Face Serum,north,2,500,235,1000
1254,Success,PayPal,12-04-2023,Apr,86,Male,41,Adult,Electronics,Light,east,1,500,180,500
1295,Pending,Credit Card,04-11-2023,Nov,86,Female,27,Adult,Beauty,Moisturizer,east,3,300,81,900
1457,Failed,Bank Transfer,25-03-2023,Mar,140,Female,58,Senior,Beauty,Face Wash,west,3,300,108,900
1668,Success,PayPal,13-03-2023,Mar,132,Female,62,Senior,Electronics,Light,north,3,50,14,150
1850,Pending,Credit Card,16-02-2022,Feb,154,Female,26,Adult,Beauty,Face Serum,west,2,500,240,1000
541,Failed,Bank Transfer,25-12-2022,Dec,39,Male,56,Senior,Beauty,Lip Balm,west,1,500,215,500
980,Success,PayPal,14-10-2022,Oct,147,Female,31,Adult,Electronics,Headphone,west,3,25,12.5,75
1541,Pending,Credit Card,02-10-2023,Oct,57,Male,56,Senior,Beauty,Face Wash,east,1,500,195,500
1980,Failed,Bank Transfer,23-08-2023,Aug,112,Female,31,Adult,Electronics,Light,north,3,25,6.5,75
262,Success,PayPal,15-09-2023,Sep,30,Female,32,Adult,Beauty,Face Serum,west,4,30,12.6,120
467,Pending,Credit Card,24-01-2022,Jan,151,Female,53,Adult,Electronics,Headphone,west,3,50,14.5,150
1262,Failed,Bank Transfer,13-08-2022,Aug,127,Female,32,Adult,Beauty,Lip Balm,east,4,30,8.4,120
1467,Success,PayPal,13-08-2023,Aug,89,Female,53,Adult,Electronics,Light,South,3,50,14,150
463,Pending,Credit Card,29-01-2023,Jan,55,Female,54,Adult,Beauty,Face Serum,north,3,500,175,1500
1463,Failed,Bank Transfer,29-07-2022,Jul,98,Female,54,Adult,Beauty,Face Wash,west,3,500,170,1500
598,Success,PayPal,23-06-2022,Jun,7,Male,37,Adult,Beauty,Lip Balm,South,4,30,11.1,120
667,Pending,Credit Card,01-12-2022,Dec,22,Female,29,Adult,Electronics,Headphone,east,1,500,190,500
672,Failed,Bank Transfer,17-02-2022,Feb,1,Female,34,Adult,Beauty,Face Wash,north,2,50,27.5,100
1598,Success,PayPal,15-01-2023,Jan,126,Male,37,Adult,Beauty,Face Wash,east,4,30,9.9,120
1667,Pending,Credit Card,04-07-2022,Jul,40,Female,29,Adult,Electronics,Fan,north,1,500,125,500
1672,Failed,Bank Transfer,28-03-2023,Mar,87,Female,34,Adult,Beauty,Lip Balm,west,2,50,15.5,100
949,Success,PayPal,20-06-2023,Jun,21,Female,41,Adult,Electronics,Speaker,east,2,25,9,50
1949,Pending,Credit Card,11-11-2022,Nov,105,Female,41,Adult,Electronics,Speaker,east,2,25,12.5,50
27,Failed,Bank Transfer,14-12-2023,Dec,39,Female,38,Adult,Beauty,Lip Balm,east,2,25,8.25,50
347,Success,PayPal,26-03-2022,Mar,26,Male,42,Adult,Electronics,Speaker,east,1,25,7,25
687,Pending,Credit Card,27-06-2022,Jun,86,Female,53,Adult,Electronics,Headphone,north,1,300,150,300
1027,Failed,Bank Transfer,30-04-2022,Apr,131,Female,38,Adult,Beauty,Face Serum,east,2,25,7.5,50
1347,Success,PayPal,21-11-2023,Nov,7,Male,42,Adult,Electronics,Fan,South,1,25,13,25
1687,Pending,Credit Card,17-02-2023,Feb,102,Female,53,Adult,Electronics,Fan,South,1,300,81,300
549,Failed,Bank Transfer,03-11-2022,Nov,114,Female,50,Adult,Beauty,Face Wash,north,2,50,12.5,100
675,Success,PayPal,19-07-2023,Jul,26,Female,45,Adult,Clothing,Sweater,east,2,30,15.9,60
730,Pending,Credit Card,20-02-2022,Feb,131,Female,36,Adult,Clothing,Jacket,west,2,25,13.25,50
798,Failed,Bank Transfer,20-01-2023,Jan,73,Male,61,Senior,Clothing,Jacket,west,1,50,15,50
1549,Success,PayPal,15-11-2023,Nov,109,Female,50,Adult,Beauty,Moisturizer,west,2,50,14.5,100
1675,Pending,Credit Card,17-05-2022,May,152,Female,45,Adult,Clothing,Jacket,west,2,30,16.2,60
1730,Failed,Bank Transfer,14-08-2023,Aug,116,Female,36,Adult,Clothing,Shirt,west,2,25,10.75,50
1798,Success,PayPal,18-07-2023,Jul,96,Male,61,Senior,Clothing,Shirt,east,1,50,20,50
13,Pending,Credit Card,08-02-2023,Feb,106,Male,22,Teen,Electronics,Speaker,west,3,500,245,1500
35,Failed,Bank Transfer,29-10-2022,Oct,122,Female,58,Senior,Beauty,Lip Balm,east,3,300,126,900
140,Success,PayPal,07-07-2022,Jul,61,Male,38,Adult,Electronics,Fan,north,1,30,14.4,30
206,Pending,Credit Card,02-09-2022,Sep,31,Male,61,Senior,Clothing,Pant,South,1,25,11.75,25
261,Failed,Bank Transfer,06-02-2022,Feb,16,Male,21,Teen,Clothing,Sweater,west,2,25,8.25,50
279,Success,PayPal,10-08-2023,Aug,38,Male,50,Adult,Clothing,Jacket,north,1,500,210,500
308,Pending,Credit Card,31-03-2022,Mar,130,Female,34,Adult,Beauty,Face Serum,east,4,300,126,1200
418,Failed,Bank Transfer,01-04-2022,Apr,95,Female,60,Senior,Electronics,Speaker,north,2,500,155,1000
1013,Success,PayPal,16-07-2022,Jul,111,Male,22,Teen,Electronics,Headphone,east,3,500,200,1500
1035,Pending,Credit Card,26-04-2023,Apr,52,Female,58,Senior,Beauty,Moisturizer,west,3,300,105,900
1140,Failed,Bank Transfer,22-05-2022,May,154,Male,38,Adult,Electronics,Speaker,west,1,30,15.9,30
1206,Success,PayPal,14-05-2023,May,68,Male,61,Senior,Clothing,Pant,north,1,25,8.5,25
1261,Pending,Credit Card,27-09-2022,Sep,116,Male,21,Teen,Clothing,Shirt,east,2,25,6.25,50
1279,Failed,Bank Transfer,21-04-2022,Apr,116,Male,50,Adult,Clothing,Pant,South,1,500,170,500
1308,Success,PayPal,19-06-2023,Jun,91,Female,34,Adult,Beauty,Moisturizer,east,4,300,150,1200
1418,Pending,Credit Card,17-09-2022,Sep,68,Female,60,Senior,Electronics,Fan,west,2,500,215,1000
612,Failed,Bank Transfer,23-02-2022,Feb,77,Female,61,Senior,Electronics,Light,west,1,500,235,500
875,Success,PayPal,30-11-2023,Nov,134,Female,51,Adult,Electronics,Fan,east,4,500,135,2000
1612,Pending,Credit Card,18-12-2022,Dec,140,Female,61,Senior,Electronics,Headphone,north,1,500,230,500
1875,Failed,Bank Transfer,03-06-2022,Jun,141,Female,51,Adult,Electronics,Headphone,South,4,500,165,2000
430,Success,PayPal,23-05-2023,May,100,Female,43,Adult,Electronics,Speaker,east,3,300,153,900
633,Pending,Credit Card,06-07-2023,Jul,35,Male,39,Adult,Beauty,Face Serum,west,4,30,12.3,120
1430,Failed,Bank Transfer,31-10-2023,Oct,22,Female,43,Adult,Electronics,Headphone,west,3,300,132,900
1633,Success,PayPal,31-12-2022,Dec,152,Male,39,Adult,Beauty,Moisturizer,west,4,30,11.4,120
125,Pending,Credit Card,28-09-2022,Sep,137,Male,48,Adult,Clothing,Sweater,west,2,50,19,100
716,Failed,Bank Transfer,13-08-2023,Aug,137,Female,60,Senior,Clothing,Pant,east,4,300,108,1200
790,Success,PayPal,13-04-2023,Apr,29,Male,62,Senior,Clothing,Sweater,west,1,25,9.25,25
960,Pending,Credit Card,29-03-2023,Mar,134,Male,59,Senior,Clothing,Shirt,north,2,30,14.4,60
1125,Failed,Bank Transfer,12-11-2023,Nov,79,Male,48,Adult,Clothing,Shirt,east,2,50,21.5,100
1716,Success,PayPal,12-02-2022,Feb,39,Female,60,Senior,Clothing,Shirt,east,4,300,87,1200
1790,Pending,Credit Card,14-05-2023,May,147,Male,62,Senior,Clothing,Jacket,east,1,25,7.5,25
1960,Failed,Bank Transfer,29-06-2022,Jun,67,Male,59,Senior,Clothing,Shirt,east,2,30,13.2,60
259,Success,PayPal,11-03-2023,Mar,93,Female,45,Adult,Clothing,Jacket,east,4,50,22.5,200
443,Pending,Credit Card,19-09-2023,Sep,98,Male,29,Adult,Clothing,Sweater,east,2,300,114,600
529,Failed,Bank Transfer,29-11-2022,Nov,46,Female,35,Adult,Clothing,Jacket,South,3,50,20.5,150
563,Success,PayPal,21-12-2022,Dec,150,Male,20,Teen,Clothing,Pant,north,2,30,16.2,60
1259,Pending,Credit Card,03-11-2022,Nov,105,Female,45,Adult,Clothing,Sweater,north,4,50,21,200
1443,Failed,Bank Transfer,18-06-2022,Jun,81,Male,29,Adult,Clothing,Shirt,west,2,300,147,600
1529,Success,PayPal,17-09-2022,Sep,105,Female,35,Adult,Clothing,Shirt,north,3,50,17,150
1563,Pending,Credit Card,13-10-2022,Oct,22,Male,20,Teen,Clothing,Jacket,north,2,30,15.3,60
801,Failed,Bank Transfer,01-12-2022,Dec,153,Male,21,Teen,Clothing,Pant,east,4,50,19,200
1801,Success,PayPal,10-07-2022,Jul,148,Male,21,Teen,Clothing,Pant,north,4,50,13.5,200
160,Pending,Credit Card,20-07-2022,Jul,127,Female,43,Adult,Clothing,Shirt,South,2,50,26.5,100
508,Failed,Bank Transfer,05-07-2023,Jul,32,Male,58,Senior,Beauty,Face Serum,west,2,300,123,600
807,Success,PayPal,26-01-2023,Jan,91,Female,50,Adult,Electronics,Light,South,4,50,15.5,200
1160,Pending,Credit Card,20-08-2023,Aug,105,Female,43,Adult,Clothing,Sweater,east,2,50,14,100
1508,Failed,Bank Transfer,08-04-2022,Apr,90,Male,58,Senior,Beauty,Lip Balm,north,2,300,81,600
1807,Success,PayPal,04-08-2022,Aug,19,Female,50,Adult,Electronics,Fan,west,4,50,22,200
511,Pending,Credit Card,23-12-2023,Dec,146,Male,45,Adult,Beauty,Face Serum,South,2,50,24.5,100
521,Failed,Bank Transfer,28-10-2023,Oct,133,Female,47,Adult,Clothing,Shirt,west,4,30,8.7,120
695,Success,PayPal,03-04-2022,Apr,52,Female,22,Teen,Electronics,Light,east,3,50,21,150
816,Pending,Credit Card,27-09-2023,Sep,133,Male,47,Adult,Beauty,Face Serum,north,2,500,240,1000
1511,Failed,Bank Transfer,09-04-2022,Apr,45,Male,45,Adult,Beauty,Lip Balm,west,2,50,13.5,100
1521,Success,PayPal,23-07-2023,Jul,30,Female,47,Adult,Clothing,Shirt,east,4,30,12.9,120
1695,Pending,Credit Card,21-09-2023,Sep,85,Female,22,Teen,Electronics,Light,west,3,50,23,150
1816,Failed,Bank Transfer,17-06-2022,Jun,52,Male,47,Adult,Beauty,Lip Balm,north,2,500,245,1000
217,Success,PayPal,02-05-2022,May,17,Female,35,Adult,Electronics,Headphone,west,4,50,26.5,200
384,Pending,Credit Card,10-04-2022,Apr,127,Male,55,Adult,Clothing,Shirt,north,1,500,145,500
1217,Failed,Bank Transfer,16-10-2023,Oct,70,Female,35,Adult,Electronics,Fan,South,4,50,18,200
1384,Success,PayPal,17-12-2023,Dec,106,Male,55,Adult,Clothing,Shirt,west,1,500,260,500
648,Pending,Credit Card,23-02-2023,Feb,41,Male,53,Adult,Beauty,Face Wash,east,4,300,138,1200
926,Failed,Bank Transfer,06-10-2023,Oct,53,Male,22,Teen,Electronics,Speaker,west,1,30,15.6,30
1648,Success,PayPal,10-07-2023,Jul,16,Male,53,Adult,Beauty,Moisturizer,east,4,300,87,1200
1926,Pending,Credit Card,07-08-2023,Aug,74,Male,22,Teen,Electronics,Light,north,1,30,9.6,30
285,Failed,Bank Transfer,01-12-2023,Dec,107,Female,31,Adult,Electronics,Speaker,west,1,25,13.5,25
427,Success,PayPal,16-11-2023,Nov,120,Male,25,Adult,Electronics,Light,north,1,25,11.75,25
569,Pending,Credit Card,29-04-2022,Apr,132,Male,52,Adult,Electronics,Light,South,4,50,19,200
570,Failed,Bank Transfer,09-06-2022,Jun,91,Male,49,Adult,Clothing,Sweater,east,1,500,185,500
630,Success,PayPal,21-03-2023,Mar,94,Male,42,Adult,Clothing,Sweater,west,2,50,25.5,100
957,Pending,Credit Card,19-06-2023,Jun,105,Female,60,Senior,Electronics,Headphone,west,4,30,9.3,120
1285,Failed,Bank Transfer,01-06-2023,Jun,130,Female,31,Adult,Electronics,Light,north,1,25,12.25,25
1427,Success,PayPal,15-07-2023,Jul,92,Male,25,Adult,Electronics,Light,west,1,25,11.5,25
1569,Pending,Credit Card,30-11-2023,Nov,35,Male,52,Adult,Electronics,Speaker,north,4,50,18,200
1570,Failed,Bank Transfer,15-06-2023,Jun,109,Male,49,Adult,Clothing,Pant,east,1,500,170,500
1630,Success,PayPal,22-05-2022,May,95,Male,42,Adult,Clothing,Jacket,west,2,50,16,100
1957,Pending,Credit Card,25-10-2022,Oct,75,Female,60,Senior,Electronics,Fan,north,4,30,14.7,120
635,Failed,Bank Transfer,04-12-2022,Dec,89,Female,63,Senior,Electronics,Fan,north,3,300,129,900
1635,Success,PayPal,17-04-2023,Apr,36,Female,63,Senior,Electronics,Headphone,west,3,300,159,900
29,Pending,Credit Card,08-03-2022,Mar,31,Female,42,Adult,Electronics,Speaker,north,1,30,13.5,30
277,Failed,Bank Transfer,03-07-2023,Jul,139,Male,36,Adult,Clothing,Pant,South,4,25,12.25,100
